source_policy,score_panel,dimension,task,null_mse,global_model_mse,task_model_mse,relative_mse_reduction,split_p05,split_p95,fraction_splits_improved
conservative_cohort,without_glm-5.2,elicitation,mathdial_standard,1.4766414141414144,1.038650100137839,1.0460875307408692,-0.00708841662209633,-0.06828167629032911,0.023232883408419773,0.43
conservative_cohort,without_glm-5.2,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.19385608259209003,0.19244896772718645,0.19468542952033535,-0.011559467267316373,-0.04779582998538963,0.018215987639861313,0.3
conservative_cohort,without_glm-5.2,epistemic_caution,longtutor,0.30225694444444445,0.29315972172388294,0.29803620394244096,-0.016256640030081888,-0.08910220428307397,0.029939487048634934,0.37
conservative_cohort,without_glm-5.2,epistemic_caution,mathdial_hard,0.11726641414141416,0.1239552309410588,0.12482545669721432,-0.006880085097564195,-0.08719462693811109,0.04371952495650294,0.48
conservative_cohort,without_glm-5.2,epistemic_caution,mathdial_standard,0.16204488919041157,0.16023195051661754,0.16119462792135075,-0.006060129194629627,-0.051707089879448,0.026782407215440472,0.45
conservative_cohort,without_glm-5.2,help_directness,ALL_EQUAL_TASK_WEIGHT,0.9212986606669236,0.6936527572363446,0.6876869232038351,0.008644615910175317,-0.030454952928346303,0.03371915665993107,0.72
conservative_cohort,without_glm-5.2,help_directness,longtutor,0.6661458333333334,0.5083735873000996,0.4769604420454045,0.06189398375852534,-0.009082192055017623,0.11100044343263497,0.92
conservative_cohort,without_glm-5.2,help_directness,mathdial_hard,1.0717767957351292,0.8556062583222145,0.8673364069593422,-0.013364040992753203,-0.08652877980188725,0.0353085976321535,0.42
conservative_cohort,without_glm-5.2,help_directness,mathdial_standard,1.0259733529323085,0.7169784260867195,0.7187639206067585,-0.0024958280095880437,-0.05011946305242765,0.026835497071296656,0.58
conservative_cohort,without_glm-5.2,personalization,ALL_EQUAL_TASK_WEIGHT,0.6716054791977263,0.6018667465499359,0.5507319443552005,0.08517063451735471,0.03336981764522899,0.11485744304209106,0.98
conservative_cohort,without_glm-5.2,personalization,longtutor,1.6104166666666666,1.3703148465359243,1.288514341025074,0.06002131966991689,-0.005178780233602773,0.09780148405666919,0.93
conservative_cohort,without_glm-5.2,personalization,mathdial_hard,0.25377034231200896,0.2811870712109078,0.23594703245747095,0.16053609134825866,0.0850102716392445,0.2169348784863674,1.0
conservative_cohort,without_glm-5.2,personalization,mathdial_standard,0.15062942861450326,0.15409832190297545,0.12773445958305638,0.17044482529460925,0.1211308986429529,0.22069186796166856,1.0
exclude,consensus,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.8298742634680135,0.6005165981068611,0.583680015661051,0.02806879598118893,-0.004296582261869786,0.060252460340190474,0.92
exclude,consensus,affective_warmth,longtutor,0.7013888888888888,0.530706133587071,0.4650561793340165,0.12367232832188231,0.0684744693443618,0.1725962584037991,1.0
exclude,consensus,affective_warmth,mathdial_hard,0.9283854166666667,0.6677761089738234,0.6874308814601368,-0.02878551910471569,-0.09715318891852352,0.021717712121696438,0.32
exclude,consensus,affective_warmth,mathdial_standard,0.859848484848485,0.6030675517596885,0.5985529861889998,0.007499767195808176,-0.046119242972599485,0.04042993084521344,0.72
exclude,consensus,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.9129778689674524,0.692697876900436,0.6616097299659295,0.044942649620289925,0.004673763217999855,0.07110377234832854,0.95
exclude,consensus,autonomy_support,longtutor,0.7027777777777777,0.5896751090003548,0.5078750330010695,0.1387462264696707,0.06840372937125813,0.18974616895622926,1.0
exclude,consensus,autonomy_support,mathdial_hard,1.0681423611111114,0.8268161079407208,0.8143064627802238,0.01558412817024101,-0.06840515123965232,0.0740443655115527,0.69
exclude,consensus,autonomy_support,mathdial_standard,0.9680134680134681,0.6616024137602325,0.6626476941164949,-0.0014394137556215868,-0.059819469968303896,0.03174388663420685,0.58
exclude,consensus,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.45761609147025817,0.38451700375892073,0.37753590375840645,0.01825290160034617,-0.015392997246161999,0.04578876881768159,0.82
exclude,consensus,cognitive_load,longtutor,0.4673611111111111,0.3583513401463829,0.33691767822726276,0.06001780222259448,-0.030901192604735884,0.10142139474686791,0.9
exclude,consensus,cognitive_load,mathdial_hard,0.45052083333333337,0.40402569396167165,0.4035465240766912,0.00166781417931953,-0.06770808171584404,0.05149343577198357,0.61
exclude,consensus,cognitive_load,mathdial_standard,0.4549663299663299,0.3911739771687077,0.39214350897126526,-0.002499624732266208,-0.051768945107094455,0.03206734481843173,0.61
