event,replicate,comparison,gain,training_rows,unique_original_training_sources,default_minus_style_risk
reasoning_elicitation,118,default_vs_context,0.12962577262708302,1200,20,-0.08274798106540679
reasoning_elicitation,118,student_state_vs_domain,-0.0014007021886143223,1200,20,-0.08274798106540679
reasoning_elicitation,119,default_vs_context,0.13138836125542366,1280,17,-0.1050365805258254
reasoning_elicitation,119,student_state_vs_domain,-1.9191443264385266e-05,1280,17,-0.1050365805258254
reasoning_elicitation,120,default_vs_context,0.12804025480043546,1240,19,-0.08291580745276855
reasoning_elicitation,120,student_state_vs_domain,-0.0010034294821396617,1240,19,-0.08291580745276855
reasoning_elicitation,121,default_vs_context,0.12978793531642993,1200,21,-0.09213311451991812
reasoning_elicitation,121,student_state_vs_domain,-0.0011618503769607463,1200,21,-0.09213311451991812
reasoning_elicitation,122,default_vs_context,0.13086542460809308,1240,18,-0.09397562232244881
reasoning_elicitation,122,student_state_vs_domain,-0.00022769189608795593,1240,18,-0.09397562232244881
reasoning_elicitation,123,default_vs_context,0.12875157477118968,1280,20,-0.0917158413873781
reasoning_elicitation,123,student_state_vs_domain,-0.0009370149402904426,1280,20,-0.0917158413873781
reasoning_elicitation,124,default_vs_context,0.12832081584998353,1240,21,-0.09174541563857064
reasoning_elicitation,124,student_state_vs_domain,-0.0007487659090587157,1240,21,-0.09174541563857064
reasoning_elicitation,125,default_vs_context,0.12730429661450998,1280,19,-0.07527476493641583
reasoning_elicitation,125,student_state_vs_domain,-0.0010104498412420448,1280,19,-0.07527476493641583
reasoning_elicitation,126,default_vs_context,0.128575701777358,1280,18,-0.09248877055659877
reasoning_elicitation,126,student_state_vs_domain,-0.00043745572475646644,1280,18,-0.09248877055659877
reasoning_elicitation,127,default_vs_context,0.12983327916854898,1240,18,-0.09347649399210872
reasoning_elicitation,127,student_state_vs_domain,-0.001092759740550578,1240,18,-0.09347649399210872
reasoning_elicitation,128,default_vs_context,0.1310289353748632,1280,16,-0.07593649553341282
reasoning_elicitation,128,student_state_vs_domain,-0.0001442729733356629,1280,16,-0.07593649553341282
reasoning_elicitation,129,default_vs_context,0.1280507800791241,1280,20,-0.09836403203763103
reasoning_elicitation,129,student_state_vs_domain,-0.0018782278429981397,1280,20,-0.09836403203763103
reasoning_elicitation,130,default_vs_context,0.12890590098943056,1240,21,-0.08614363761749766
reasoning_elicitation,130,student_state_vs_domain,-0.0008995523168334602,1240,21,-0.08614363761749766
reasoning_elicitation,131,default_vs_context,0.12924124936198247,1360,22,-0.0833700376808637
reasoning_elicitation,131,student_state_vs_domain,-0.0007026549901275464,1360,22,-0.0833700376808637
reasoning_elicitation,132,default_vs_context,0.12669686274486433,1240,19,-0.08257752711450905
reasoning_elicitation,132,student_state_vs_domain,-0.0006978808196829028,1240,19,-0.08257752711450905
reasoning_elicitation,133,default_vs_context,0.12871170152106162,1400,19,-0.09393260821733615
reasoning_elicitation,133,student_state_vs_domain,-0.0012141671028559342,1400,19,-0.09393260821733615
reasoning_elicitation,134,default_vs_context,0.1258267192107269,1240,18,-0.08322543980159111
reasoning_elicitation,134,student_state_vs_domain,-0.001378703409928253,1240,18,-0.08322543980159111
reasoning_elicitation,135,default_vs_context,0.12773437191071482,1280,17,-0.08329652660467882
reasoning_elicitation,135,student_state_vs_domain,-0.0015597362202988269,1280,17,-0.08329652660467882
reasoning_elicitation,136,default_vs_context,0.1293176296931577,1320,21,-0.0896448801510859
reasoning_elicitation,136,student_state_vs_domain,-0.0005400351820993438,1320,21,-0.0896448801510859
reasoning_elicitation,137,default_vs_context,0.13108848245622554,1240,19,-0.08360995786939349
reasoning_elicitation,137,student_state_vs_domain,-0.00043498690034016185,1240,19,-0.08360995786939349
reasoning_elicitation,138,default_vs_context,0.1283886172908622,1280,21,-0.08138734481344335
reasoning_elicitation,138,student_state_vs_domain,-0.0016768877652646175,1280,21,-0.08138734481344335
reasoning_elicitation,139,default_vs_context,0.12839710064364396,1320,19,-0.08639132082216364
reasoning_elicitation,139,student_state_vs_domain,-0.00047780067489673617,1320,19,-0.08639132082216364
reasoning_elicitation,140,default_vs_context,0.12881015001161078,1320,19,-0.08227615778238574
reasoning_elicitation,140,student_state_vs_domain,-0.0011477405569833288,1320,19,-0.08227615778238574
reasoning_elicitation,141,default_vs_context,0.12930729820888354,1200,17,-0.0858888422279752
reasoning_elicitation,141,student_state_vs_domain,-0.00026512257299196595,1200,17,-0.0858888422279752
reasoning_elicitation,142,default_vs_context,0.12879878171511303,1240,21,-0.09477596784763365
reasoning_elicitation,142,student_state_vs_domain,-0.0006084441086602332,1240,21,-0.09477596784763365
reasoning_elicitation,143,default_vs_context,0.12842195153071145,1360,19,-0.09066038984072922
reasoning_elicitation,143,student_state_vs_domain,-0.0020481081910627558,1360,19,-0.09066038984072922
reasoning_elicitation,144,default_vs_context,0.12750043436746414,1240,18,-0.08980098233126235
reasoning_elicitation,144,student_state_vs_domain,-0.0007515089095864735,1240,18,-0.08980098233126235
reasoning_elicitation,145,default_vs_context,0.13076071889720584,1240,20,-0.08433090094951662
reasoning_elicitation,145,student_state_vs_domain,-0.0008328855850978367,1240,20,-0.08433090094951662
reasoning_elicitation,146,default_vs_context,0.12859397709946666,1200,19,-0.08252749865973916
reasoning_elicitation,146,student_state_vs_domain,-0.0011359389535482156,1200,19,-0.08252749865973916
reasoning_elicitation,147,default_vs_context,0.12756550449878923,1320,21,-0.09550582621851317
reasoning_elicitation,147,student_state_vs_domain,-0.0002537673896239878,1320,21,-0.09550582621851317
reasoning_elicitation,148,default_vs_context,0.12901047602276822,1280,20,-0.09597474408611137
reasoning_elicitation,148,student_state_vs_domain,-0.001036210197700213,1280,20,-0.09597474408611137
reasoning_elicitation,149,default_vs_context,0.12795187780084988,1360,20,-0.08856099305741676
reasoning_elicitation,149,student_state_vs_domain,-0.0006981530555085769,1360,20,-0.08856099305741676
reasoning_elicitation,150,default_vs_context,0.128922666390987,1280,19,-0.0903953535789426
reasoning_elicitation,150,student_state_vs_domain,-0.0011879703984760681,1280,19,-0.0903953535789426
reasoning_elicitation,151,default_vs_context,0.13079895410942893,1240,19,-0.09163276211387174
reasoning_elicitation,151,student_state_vs_domain,-0.0003796130162524447,1240,19,-0.09163276211387174
reasoning_elicitation,152,default_vs_context,0.12880442061602168,1280,20,-0.0945668001187675
reasoning_elicitation,152,student_state_vs_domain,-0.0011327296093154027,1280,20,-0.0945668001187675
reasoning_elicitation,153,default_vs_context,0.1281734252328196,1240,18,-0.0899758880217766
reasoning_elicitation,153,student_state_vs_domain,-0.0006552524974334784,1240,18,-0.0899758880217766
reasoning_elicitation,154,default_vs_context,0.1297507085894254,1240,19,-0.09596696497803292
reasoning_elicitation,154,student_state_vs_domain,-0.001532698395417642,1240,19,-0.09596696497803292
reasoning_elicitation,155,default_vs_context,0.12825296145113368,1440,16,-0.0661053516729166
reasoning_elicitation,155,student_state_vs_domain,-0.0007951032606254571,1440,16,-0.0661053516729166
reasoning_elicitation,156,default_vs_context,0.13126451265893763,1320,18,-0.08867779079908464
reasoning_elicitation,156,student_state_vs_domain,-0.0008804412298536318,1320,18,-0.08867779079908464
reasoning_elicitation,157,default_vs_context,0.12723612202571627,1200,21,-0.09052969792908842
reasoning_elicitation,157,student_state_vs_domain,-0.0003780667912437613,1200,21,-0.09052969792908842
reasoning_elicitation,158,default_vs_context,0.12736761667009722,1200,18,-0.09040068218998222
reasoning_elicitation,158,student_state_vs_domain,-0.0017044200432627943,1200,18,-0.09040068218998222
reasoning_elicitation,159,default_vs_context,0.12562870686805905,1200,17,-0.09011504190917097
reasoning_elicitation,159,student_state_vs_domain,-0.0014517185438222557,1200,17,-0.09011504190917097
reasoning_elicitation,160,default_vs_context,0.12837080804931858,1280,21,-0.0929693278693812
reasoning_elicitation,160,student_state_vs_domain,-0.0008882275280673868,1280,21,-0.0929693278693812
reasoning_elicitation,161,default_vs_context,0.12860073871417968,1320,21,-0.08308942965969057
reasoning_elicitation,161,student_state_vs_domain,-0.0006275271097538754,1320,21,-0.08308942965969057
reasoning_elicitation,162,default_vs_context,0.12812774285622203,1240,18,-0.09238597299235138
reasoning_elicitation,162,student_state_vs_domain,-0.0008573643078608889,1240,18,-0.09238597299235138
reasoning_elicitation,163,default_vs_context,0.12865819899206998,1200,22,-0.0793274124435589
reasoning_elicitation,163,student_state_vs_domain,-0.0006876789007717876,1200,22,-0.0793274124435589
reasoning_elicitation,164,default_vs_context,0.13081001422355318,1200,21,-0.09910833891121648
reasoning_elicitation,164,student_state_vs_domain,-0.0005148178253769758,1200,21,-0.09910833891121648
reasoning_elicitation,165,default_vs_context,0.12933406461806485,1240,20,-0.08121565019521486
reasoning_elicitation,165,student_state_vs_domain,-0.0005525832206141612,1240,20,-0.08121565019521486
reasoning_elicitation,166,default_vs_context,0.12876014597066665,1320,17,-0.08468169047251187
reasoning_elicitation,166,student_state_vs_domain,-0.0005692266946673852,1320,17,-0.08468169047251187
reasoning_elicitation,167,default_vs_context,0.1287261082591162,1320,20,-0.09447794483472158
reasoning_elicitation,167,student_state_vs_domain,-0.0008272176250523067,1320,20,-0.09447794483472158
reasoning_elicitation,168,default_vs_context,0.1290538387943031,1320,23,-0.08798481652365196
reasoning_elicitation,168,student_state_vs_domain,-0.0009449225259746952,1320,23,-0.08798481652365196
reasoning_elicitation,169,default_vs_context,0.13233498523635906,1280,19,-0.08516370400812828
reasoning_elicitation,169,student_state_vs_domain,-0.0006645991685072933,1280,19,-0.08516370400812828
reasoning_elicitation,170,default_vs_context,0.12973504242318484,1280,19,-0.09582567200522549
reasoning_elicitation,170,student_state_vs_domain,-0.00039214773115055224,1280,19,-0.09582567200522549
reasoning_elicitation,171,default_vs_context,0.12886053986498286,1200,18,-0.09247511698136673
reasoning_elicitation,171,student_state_vs_domain,-0.001186729080252899,1200,18,-0.09247511698136673
reasoning_elicitation,172,default_vs_context,0.12548446968223004,1280,16,-0.08465923624443741
reasoning_elicitation,172,student_state_vs_domain,-0.002088087070913125,1280,16,-0.08465923624443741
reasoning_elicitation,173,default_vs_context,0.12813929439429522,1360,19,-0.08430193964341705
reasoning_elicitation,173,student_state_vs_domain,-0.0007198899837833755,1360,19,-0.08430193964341705
reasoning_elicitation,174,default_vs_context,0.1276818779685583,1320,18,-0.08188691240951033
reasoning_elicitation,174,student_state_vs_domain,-0.0007572098179779024,1320,18,-0.08188691240951033
reasoning_elicitation,175,default_vs_context,0.12847424024181478,1200,16,-0.10491723039391629
reasoning_elicitation,175,student_state_vs_domain,-0.002277475510335053,1200,16,-0.10491723039391629
reasoning_elicitation,176,default_vs_context,0.13015248353839365,1240,17,-0.08504003828276724
reasoning_elicitation,176,student_state_vs_domain,-0.0015999462378968599,1240,17,-0.08504003828276724
reasoning_elicitation,177,default_vs_context,0.13031823560649003,1240,18,-0.0977617169097613
reasoning_elicitation,177,student_state_vs_domain,-0.0005360645379328677,1240,18,-0.0977617169097613
reasoning_elicitation,178,default_vs_context,0.1309034234813981,1320,20,-0.08395437493855377
reasoning_elicitation,178,student_state_vs_domain,-0.0009842566431247646,1320,20,-0.08395437493855377
reasoning_elicitation,179,default_vs_context,0.13116615446351698,1240,21,-0.09183555840331707
reasoning_elicitation,179,student_state_vs_domain,-0.00022811739164935174,1240,21,-0.09183555840331707
reasoning_elicitation,180,default_vs_context,0.12997633758471033,1320,20,-0.08789440062290849
reasoning_elicitation,180,student_state_vs_domain,-0.002123498538017368,1320,20,-0.08789440062290849
reasoning_elicitation,181,default_vs_context,0.12716522355019005,1240,19,-0.09095178174044626
reasoning_elicitation,181,student_state_vs_domain,-0.001618529439932237,1240,19,-0.09095178174044626
reasoning_elicitation,182,default_vs_context,0.1282970969193519,1280,18,-0.08402980036987043
reasoning_elicitation,182,student_state_vs_domain,-0.0013798154196187906,1280,18,-0.08402980036987043
reasoning_elicitation,183,default_vs_context,0.1305647765186021,1320,18,-0.0925695385071667
reasoning_elicitation,183,student_state_vs_domain,-0.00035325162628944973,1320,18,-0.0925695385071667
reasoning_elicitation,184,default_vs_context,0.12967717175379087,1240,19,-0.09647065010931621
reasoning_elicitation,184,student_state_vs_domain,-0.000889136338382196,1240,19,-0.09647065010931621
reasoning_elicitation,185,default_vs_context,0.12751730268729813,1200,19,-0.09431896720552535
reasoning_elicitation,185,student_state_vs_domain,-0.0008789586918372672,1200,19,-0.09431896720552535
reasoning_elicitation,186,default_vs_context,0.12891744709966768,1200,21,-0.0942103686624285
reasoning_elicitation,186,student_state_vs_domain,-0.0018913619496178369,1200,21,-0.0942103686624285
reasoning_elicitation,187,default_vs_context,0.13065242786392522,1200,18,-0.09687096040540583
reasoning_elicitation,187,student_state_vs_domain,-0.00026038197022405785,1200,18,-0.09687096040540583
reasoning_elicitation,188,default_vs_context,0.12960018570355186,1360,18,-0.08579776275401191
reasoning_elicitation,188,student_state_vs_domain,-0.00012685678261867284,1360,18,-0.08579776275401191
reasoning_elicitation,189,default_vs_context,0.130657200844285,1320,17,-0.10451397935391121
reasoning_elicitation,189,student_state_vs_domain,-0.0015036084630654922,1320,17,-0.10451397935391121
reasoning_elicitation,190,default_vs_context,0.12983293441907898,1280,18,-0.08490656092427268
reasoning_elicitation,190,student_state_vs_domain,-0.0007591216651723076,1280,18,-0.08490656092427268
reasoning_elicitation,191,default_vs_context,0.13008760941253006,1280,19,-0.10204138670504481
reasoning_elicitation,191,student_state_vs_domain,-5.286843150958953e-05,1280,19,-0.10204138670504481
reasoning_elicitation,192,default_vs_context,0.1297644534077885,1200,18,-0.08770618605397801
reasoning_elicitation,192,student_state_vs_domain,5.204363837688075e-05,1200,18,-0.08770618605397801
reasoning_elicitation,193,default_vs_context,0.12951365957474223,1320,21,-0.0959667956687772
reasoning_elicitation,193,student_state_vs_domain,-0.0013891594201598245,1320,21,-0.0959667956687772
reasoning_elicitation,194,default_vs_context,0.130406654936982,1200,21,-0.089643323237818
reasoning_elicitation,194,student_state_vs_domain,-0.0010458164164594275,1200,21,-0.089643323237818
reasoning_elicitation,195,default_vs_context,0.13013298355168687,1200,19,-0.09038333456354886
reasoning_elicitation,195,student_state_vs_domain,-8.890007303732905e-05,1200,19,-0.09038333456354886
reasoning_elicitation,196,default_vs_context,0.13040451828050892,1280,19,-0.08808933306144479
reasoning_elicitation,196,student_state_vs_domain,-0.0006745807361908801,1280,19,-0.08808933306144479
reasoning_elicitation,197,default_vs_context,0.1294888063491587,1280,20,-0.10316893152880609
reasoning_elicitation,197,student_state_vs_domain,-0.0005811378057767602,1280,20,-0.10316893152880609
reasoning_elicitation,198,default_vs_context,0.12986257176488689,1320,22,-0.0871157528992714
reasoning_elicitation,198,student_state_vs_domain,-0.0006288184028529764,1320,22,-0.0871157528992714
reasoning_elicitation,199,default_vs_context,0.13003366479123657,1280,19,-0.08737982814422139
reasoning_elicitation,199,student_state_vs_domain,-0.00102140914092487,1280,19,-0.08737982814422139
affect_acknowledgement,0,default_vs_context,0.019723218075278104,1320,19,-0.016828288195954777
affect_acknowledgement,0,student_state_vs_domain,0.007478386297847334,1320,19,-0.016828288195954777
affect_acknowledgement,1,default_vs_context,0.016783258311137278,1280,21,-0.013727934573350392
affect_acknowledgement,1,student_state_vs_domain,0.007876440267410523,1280,21,-0.013727934573350392
affect_acknowledgement,2,default_vs_context,0.01854057592270822,1280,19,-0.01610387566054608
affect_acknowledgement,2,student_state_vs_domain,0.009897956740223146,1280,19,-0.01610387566054608
affect_acknowledgement,3,default_vs_context,0.01789476371524612,1280,17,-0.013696804916242034
affect_acknowledgement,3,student_state_vs_domain,0.00883846653122125,1280,17,-0.013696804916242034
affect_acknowledgement,4,default_vs_context,0.020386778134560468,1240,20,-0.014062404224869207
affect_acknowledgement,4,student_state_vs_domain,0.00965989556124619,1240,20,-0.014062404224869207
affect_acknowledgement,5,default_vs_context,0.0213666539794366,1320,19,-0.017397500833999158
affect_acknowledgement,5,student_state_vs_domain,0.008094133225893113,1320,19,-0.017397500833999158
affect_acknowledgement,6,default_vs_context,0.018761385128870905,1320,22,-0.015698456864580018
affect_acknowledgement,6,student_state_vs_domain,0.009003406902726413,1320,22,-0.015698456864580018
affect_acknowledgement,7,default_vs_context,0.018560126546409067,1240,20,-0.015548567319527001
affect_acknowledgement,7,student_state_vs_domain,0.009331546819176528,1240,20,-0.015548567319527001
affect_acknowledgement,8,default_vs_context,0.019590810727864588,1200,22,-0.0171640663916256
affect_acknowledgement,8,student_state_vs_domain,0.009236408718582972,1200,22,-0.0171640663916256
affect_acknowledgement,9,default_vs_context,0.019963978534438237,1320,18,-0.015025858203747494
affect_acknowledgement,9,student_state_vs_domain,0.00773391892971842,1320,18,-0.015025858203747494
affect_acknowledgement,10,default_vs_context,0.017875327089288073,1200,18,-0.014997497883983218
affect_acknowledgement,10,student_state_vs_domain,0.008310283222093484,1200,18,-0.014997497883983218
affect_acknowledgement,11,default_vs_context,0.01982015554529551,1360,17,-0.015775342476126164
affect_acknowledgement,11,student_state_vs_domain,0.010291484544755869,1360,17,-0.015775342476126164
affect_acknowledgement,12,default_vs_context,0.020208444363150363,1360,18,-0.015348254625449864
affect_acknowledgement,12,student_state_vs_domain,0.009867300631788145,1360,18,-0.015348254625449864
affect_acknowledgement,13,default_vs_context,0.020160047283558413,1320,20,-0.013763219401350973
affect_acknowledgement,13,student_state_vs_domain,0.009158004873136616,1320,20,-0.013763219401350973
affect_acknowledgement,14,default_vs_context,0.020824605441235128,1320,18,-0.015140575778731846
affect_acknowledgement,14,student_state_vs_domain,0.007762926285718924,1320,18,-0.015140575778731846
affect_acknowledgement,15,default_vs_context,0.021397581013746114,1280,20,-0.018809251950043016
affect_acknowledgement,15,student_state_vs_domain,0.008805636249088172,1280,20,-0.018809251950043016
affect_acknowledgement,16,default_vs_context,0.018192160311573613,1240,17,-0.011303555366477036
affect_acknowledgement,16,student_state_vs_domain,0.0034424195822015946,1240,17,-0.011303555366477036
affect_acknowledgement,17,default_vs_context,0.01952779749452757,1240,21,-0.016748908009218272
affect_acknowledgement,17,student_state_vs_domain,0.009315022421317404,1240,21,-0.016748908009218272
affect_acknowledgement,18,default_vs_context,0.020458728073800753,1320,17,-0.017032563680031754
affect_acknowledgement,18,student_state_vs_domain,0.008257837920575328,1320,17,-0.017032563680031754
affect_acknowledgement,19,default_vs_context,0.01668470302149641,1240,18,-0.013598122720979072
affect_acknowledgement,19,student_state_vs_domain,0.004877091853082688,1240,18,-0.013598122720979072
affect_acknowledgement,20,default_vs_context,0.018939218821907855,1280,21,-0.015603394062565806
affect_acknowledgement,20,student_state_vs_domain,0.008650091261222598,1280,21,-0.015603394062565806
affect_acknowledgement,21,default_vs_context,0.019217234797363203,1240,20,-0.015274819852849064
affect_acknowledgement,21,student_state_vs_domain,0.008223899019361075,1240,20,-0.015274819852849064
affect_acknowledgement,22,default_vs_context,0.01908613616742333,1360,16,-0.01617698207326676
affect_acknowledgement,22,student_state_vs_domain,0.007668192441386723,1360,16,-0.01617698207326676
affect_acknowledgement,23,default_vs_context,0.020562224794842376,1320,18,-0.014722433847530247
affect_acknowledgement,23,student_state_vs_domain,0.008165666397532634,1320,18,-0.014722433847530247
affect_acknowledgement,24,default_vs_context,0.019528359019505892,1360,20,-0.0169068119290616
affect_acknowledgement,24,student_state_vs_domain,0.006200018144152802,1360,20,-0.0169068119290616
affect_acknowledgement,25,default_vs_context,0.021363693250172205,1280,20,-0.01529399606039955
affect_acknowledgement,25,student_state_vs_domain,0.00912243559137288,1280,20,-0.01529399606039955
affect_acknowledgement,26,default_vs_context,0.018361451568933068,1240,21,-0.013411237926327868
affect_acknowledgement,26,student_state_vs_domain,0.007626739963888629,1240,21,-0.013411237926327868
affect_acknowledgement,27,default_vs_context,0.020901892608047923,1400,15,-0.01593548506350939
affect_acknowledgement,27,student_state_vs_domain,0.005698042156801586,1400,15,-0.01593548506350939
affect_acknowledgement,28,default_vs_context,0.019454433722693315,1240,17,-0.01601082779655147
affect_acknowledgement,28,student_state_vs_domain,0.0074727909734043085,1240,17,-0.01601082779655147
affect_acknowledgement,29,default_vs_context,0.01871948797432424,1280,18,-0.014444859639895807
affect_acknowledgement,29,student_state_vs_domain,0.006499302131180662,1280,18,-0.014444859639895807
affect_acknowledgement,30,default_vs_context,0.020730490293423665,1320,18,-0.016176261312038753
affect_acknowledgement,30,student_state_vs_domain,0.008683920000802592,1320,18,-0.016176261312038753
affect_acknowledgement,31,default_vs_context,0.021236090894857146,1320,20,-0.016094715090106848
affect_acknowledgement,31,student_state_vs_domain,0.006924899207622903,1320,20,-0.016094715090106848
affect_acknowledgement,32,default_vs_context,0.018613635058981448,1240,19,-0.013356773948771772
affect_acknowledgement,32,student_state_vs_domain,0.00885592855627823,1240,19,-0.013356773948771772
affect_acknowledgement,33,default_vs_context,0.018649488054959806,1280,18,-0.014902778947926215
affect_acknowledgement,33,student_state_vs_domain,0.008453775311747291,1280,18,-0.014902778947926215
affect_acknowledgement,34,default_vs_context,0.018459132788347765,1240,17,-0.01663867306005193
affect_acknowledgement,34,student_state_vs_domain,0.010346013601741921,1240,17,-0.01663867306005193
affect_acknowledgement,35,default_vs_context,0.019543474205845984,1280,18,-0.017267001396512466
affect_acknowledgement,35,student_state_vs_domain,0.006597897080891368,1280,18,-0.017267001396512466
affect_acknowledgement,36,default_vs_context,0.021405094510124373,1360,21,-0.01698216472919467
affect_acknowledgement,36,student_state_vs_domain,0.007933990337422592,1360,21,-0.01698216472919467
affect_acknowledgement,37,default_vs_context,0.019411609563401683,1320,18,-0.01501899512171509
affect_acknowledgement,37,student_state_vs_domain,0.007825590451389308,1320,18,-0.01501899512171509
affect_acknowledgement,38,default_vs_context,0.018775558471402137,1360,22,-0.014841847413537834
affect_acknowledgement,38,student_state_vs_domain,0.009805680355276125,1360,22,-0.014841847413537834
affect_acknowledgement,39,default_vs_context,0.017117579709636843,1280,21,-0.014610854473951163
affect_acknowledgement,39,student_state_vs_domain,0.008053509100016537,1280,21,-0.014610854473951163
affect_acknowledgement,40,default_vs_context,0.017343461258921167,1320,19,-0.015120152546988508
affect_acknowledgement,40,student_state_vs_domain,0.008032762263831095,1320,19,-0.015120152546988508
affect_acknowledgement,41,default_vs_context,0.01984003484889038,1280,18,-0.017846041413492802
affect_acknowledgement,41,student_state_vs_domain,0.008840202096372513,1280,18,-0.017846041413492802
affect_acknowledgement,42,default_vs_context,0.018476133776678477,1280,21,-0.013212668698742963
affect_acknowledgement,42,student_state_vs_domain,0.009910228387446707,1280,21,-0.013212668698742963
affect_acknowledgement,43,default_vs_context,0.017893502635306424,1240,19,-0.014925084918464976
affect_acknowledgement,43,student_state_vs_domain,0.008615718685102247,1240,19,-0.014925084918464976
affect_acknowledgement,44,default_vs_context,0.01903379202213712,1280,20,-0.014845580699442612
affect_acknowledgement,44,student_state_vs_domain,0.007868391047489598,1280,20,-0.014845580699442612
affect_acknowledgement,45,default_vs_context,0.017532933174834897,1400,15,-0.014066823747758861
affect_acknowledgement,45,student_state_vs_domain,0.006026605337805385,1400,15,-0.014066823747758861
affect_acknowledgement,46,default_vs_context,0.017307264722745574,1320,18,-0.014937608934428137
affect_acknowledgement,46,student_state_vs_domain,0.007418145787509739,1320,18,-0.014937608934428137
affect_acknowledgement,47,default_vs_context,0.019190622618679987,1240,24,-0.015345953020295178
affect_acknowledgement,47,student_state_vs_domain,0.00891468769132392,1240,24,-0.015345953020295178
affect_acknowledgement,48,default_vs_context,0.017301989126159573,1240,17,-0.013929418638861851
affect_acknowledgement,48,student_state_vs_domain,0.005435767762743987,1240,17,-0.013929418638861851
affect_acknowledgement,49,default_vs_context,0.0207038334907077,1320,17,-0.01524440859046855
affect_acknowledgement,49,student_state_vs_domain,0.009014932115113589,1320,17,-0.01524440859046855
affect_acknowledgement,50,default_vs_context,0.01915686571170211,1280,18,-0.015275109751767907
affect_acknowledgement,50,student_state_vs_domain,0.00615240273157433,1280,18,-0.015275109751767907
affect_acknowledgement,51,default_vs_context,0.01885953732877496,1280,20,-0.014044469990723868
affect_acknowledgement,51,student_state_vs_domain,0.007995331260379906,1280,20,-0.014044469990723868
affect_acknowledgement,52,default_vs_context,0.01953959211829981,1240,20,-0.015143598324226154
affect_acknowledgement,52,student_state_vs_domain,0.00914613936370931,1240,20,-0.015143598324226154
affect_acknowledgement,53,default_vs_context,0.018804292024624303,1280,23,-0.0169359524808545
affect_acknowledgement,53,student_state_vs_domain,0.01034161685365409,1280,23,-0.0169359524808545
affect_acknowledgement,54,default_vs_context,0.020123363869734928,1280,17,-0.015456189546064786
affect_acknowledgement,54,student_state_vs_domain,0.007331670736570289,1280,17,-0.015456189546064786
affect_acknowledgement,55,default_vs_context,0.019389571345413914,1240,21,-0.017500870656190493
affect_acknowledgement,55,student_state_vs_domain,0.008278538054030143,1240,21,-0.017500870656190493
affect_acknowledgement,56,default_vs_context,0.020407620995155556,1320,20,-0.016717845651530505
affect_acknowledgement,56,student_state_vs_domain,0.008971160673443612,1320,20,-0.016717845651530505
affect_acknowledgement,57,default_vs_context,0.019762239994573327,1320,22,-0.016756259553089015
affect_acknowledgement,57,student_state_vs_domain,0.008782600878620511,1320,22,-0.016756259553089015
affect_acknowledgement,58,default_vs_context,0.02024611124324091,1400,21,-0.016210954436032737
affect_acknowledgement,58,student_state_vs_domain,0.007920829958814074,1400,21,-0.016210954436032737
affect_acknowledgement,59,default_vs_context,0.019752305116362612,1280,22,-0.01625933901285312
affect_acknowledgement,59,student_state_vs_domain,0.007443653219798146,1280,22,-0.01625933901285312
affect_acknowledgement,60,default_vs_context,0.020524180246002,1320,15,-0.01627924180844892
affect_acknowledgement,60,student_state_vs_domain,0.007237967318166005,1320,15,-0.01627924180844892
affect_acknowledgement,61,default_vs_context,0.015561769569434863,1240,17,-0.01384678951694876
affect_acknowledgement,61,student_state_vs_domain,0.008480958004453837,1240,17,-0.01384678951694876
affect_acknowledgement,62,default_vs_context,0.019164070737539285,1280,19,-0.014019715863623716
affect_acknowledgement,62,student_state_vs_domain,0.006995189971697818,1280,19,-0.014019715863623716
affect_acknowledgement,63,default_vs_context,0.018225855516154382,1240,20,-0.013738096531538124
affect_acknowledgement,63,student_state_vs_domain,0.008275830710654658,1240,20,-0.013738096531538124
affect_acknowledgement,64,default_vs_context,0.01728356438703238,1240,19,-0.01452502243401907
affect_acknowledgement,64,student_state_vs_domain,0.006455870799872976,1240,19,-0.01452502243401907
affect_acknowledgement,65,default_vs_context,0.020973715215848066,1240,18,-0.016297664909267234
affect_acknowledgement,65,student_state_vs_domain,0.0097073125962506,1240,18,-0.016297664909267234
affect_acknowledgement,66,default_vs_context,0.019508686480807252,1280,22,-0.015231023169489821
affect_acknowledgement,66,student_state_vs_domain,0.008705961238898607,1280,22,-0.015231023169489821
affect_acknowledgement,67,default_vs_context,0.01854041442659715,1280,19,-0.01553102349719182
affect_acknowledgement,67,student_state_vs_domain,0.009754949737247609,1280,19,-0.01553102349719182
affect_acknowledgement,68,default_vs_context,0.021499563643397168,1360,18,-0.016134417303813653
affect_acknowledgement,68,student_state_vs_domain,0.008822137145375858,1360,18,-0.016134417303813653
affect_acknowledgement,69,default_vs_context,0.02012565107422301,1240,20,-0.015541841836398729
affect_acknowledgement,69,student_state_vs_domain,0.009942165091479022,1240,20,-0.015541841836398729
affect_acknowledgement,70,default_vs_context,0.018302222962185782,1360,19,-0.013521776807534663
affect_acknowledgement,70,student_state_vs_domain,0.007623767274476917,1360,19,-0.013521776807534663
affect_acknowledgement,71,default_vs_context,0.019686744514738147,1320,19,-0.014749068338302918
affect_acknowledgement,71,student_state_vs_domain,0.008957134916357412,1320,19,-0.014749068338302918
affect_acknowledgement,72,default_vs_context,0.021626874451169315,1280,18,-0.015655618755287287
affect_acknowledgement,72,student_state_vs_domain,0.005763056361441754,1280,18,-0.015655618755287287
