repeat,dimension,task,null_mse,global_model_mse,task_model_mse,relative_mse_reduction
26,autonomy_support,longtutor,0.7027777777777777,0.5570865253910192,0.48038777324821397,0.13767834734284834
26,autonomy_support,mathdial_hard,1.0687500000000003,0.8815488061203851,0.9476987654320986,-0.0750383403079331
26,autonomy_support,mathdial_standard,0.9926160337552742,0.7271189437091767,0.6877386420311853,0.05415936693535284
26,autonomy_support,socratic,0.08194444444444444,0.1799752872012398,0.07719275999103858,0.5710924472384626
26,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.5864323906054553,0.5482544851756341,0.0651019726083083
26,cognitive_load,longtutor,0.46736111111111117,0.35215049984369917,0.32567647711593095,0.07517814894347341
26,cognitive_load,mathdial_hard,0.44444444444444436,0.4076362310400013,0.41570370370370374,-0.01979086265987684
26,cognitive_load,mathdial_standard,0.4261603375527427,0.3634735917905921,0.36551940951101364,-0.005628518182966724
26,cognitive_load,socratic,0.296875,0.27710881642677265,0.26357703098424146,0.04883202785468588
26,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.40871022327707457,0.3500922847752663,0.34261915532872245,0.02134617005724959
26,diagnostic_specificity,longtutor,1.0423611111111115,0.9270930976324567,0.8196618408315413,0.1158796857351928
26,diagnostic_specificity,mathdial_hard,1.065972222222222,1.0151473144461869,1.0177703703703702,-0.002583916528030583
26,diagnostic_specificity,mathdial_standard,0.6487341772151899,0.6632114246818216,0.6328670216757604,0.04575373987355402
26,diagnostic_specificity,socratic,0.0,0.04604801455709102,0.0,1.0
26,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6628749628293891,0.6175748082194179,0.06833891329461861
26,elicitation,longtutor,1.196527777777778,0.9154878749210212,0.8059603460754363,0.1196384265111472
26,elicitation,mathdial_hard,1.6701388888888886,1.2945287329347581,1.4055172839506174,-0.08573664546189175
26,elicitation,mathdial_standard,1.5840365682137838,1.1554337769817569,1.0973219733367363,0.0502943611332024
26,elicitation,socratic,0.005555555555555556,0.23652507308617593,0.005626569905688756,0.9762115287302384
26,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.900493864480928,0.8286065433171198,0.07983099496768509
26,epistemic_caution,longtutor,0.2868055555555556,0.2765051943636147,0.27256972143530644,0.014232907766401515
26,epistemic_caution,mathdial_hard,0.14097222222222222,0.1458827810897849,0.1538395061728395,-0.054541907027105374
26,epistemic_caution,mathdial_standard,0.25035161744022505,0.24748764069447596,0.2465291357159504,0.003872940789430568
26,epistemic_caution,socratic,0.0017361111111111112,0.005586207623193455,0.0017866074176669743,0.6801752569580239
26,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.1699663765822785,0.16886545594276725,0.16868124268544082,0.0010908877502386893
26,help_directness,longtutor,0.5993055555555555,0.45025477806747294,0.4482833371370504,0.004378500854303247
26,help_directness,mathdial_hard,0.9972222222222221,0.8159650055461715,0.9189333333333334,-0.12619208800289106
26,help_directness,mathdial_standard,1.0573136427566807,0.808811889494286,0.7810379667526627,0.03433916229766243
26,help_directness,socratic,0.10520833333333332,0.2161886715942753,0.10876130929698236,0.49691485453457784
26,help_directness,ALL_EQUAL_TASK_WEIGHT,0.689762438466948,0.5728050861755514,0.5642539866300071,0.014928463018087701
26,personalization,longtutor,1.492361111111111,1.3116894109610748,1.1851926268609423,0.09643806151293721
26,personalization,mathdial_hard,0.15486111111111112,0.1755379153873668,0.15584691358024688,0.11217520593010899
26,personalization,mathdial_standard,0.13255977496483826,0.14159948316111762,0.12229603289489378,0.1363242988977551
26,personalization,socratic,0.03680555555555556,0.07114464037745452,0.03714758474437276,0.47785828212374104
26,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.42499286247175344,0.37512078952011396,0.1173480247681904
27,affective_warmth,longtutor,0.7013888888888888,0.5440083651553016,0.48659629629629625,0.10553526845605687
27,affective_warmth,mathdial_hard,0.9069444444444444,0.6916164667909234,0.6850694444444445,0.009466261520430286
27,affective_warmth,mathdial_standard,0.8354430379746833,0.6210131821757245,0.594663016223806,0.042430928534561096
27,affective_warmth,socratic,0.0,0.12799174015033196,0.0,1.0
27,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270042,0.4961574385680703,0.4415821892411367,0.10999583012287373
27,autonomy_support,longtutor,0.7027777777777778,0.5689605544231624,0.5188098765432099,0.08814438450974427
27,autonomy_support,mathdial_hard,1.06875,0.8604543043457561,0.8040625,0.06553724475657474
27,autonomy_support,mathdial_standard,0.9926160337552743,0.730298994520734,0.6986577759037739,0.04332638940263778
27,autonomy_support,socratic,0.08194444444444444,0.1814483420609005,0.07927909601677743,0.5630762170856951
27,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.5852905488376383,0.5252023121159403,0.10266394501163689
27,cognitive_load,longtutor,0.46736111111111106,0.3548334757059126,0.3211987654320988,0.09479012713470814
27,cognitive_load,mathdial_hard,0.4444444444444445,0.40046090235707527,0.37159722222222225,0.07207615016837876
27,cognitive_load,mathdial_standard,0.4261603375527427,0.3686986698442582,0.3716413120402072,-0.007981157613592638
27,cognitive_load,socratic,0.296875,0.272937777377234,0.2622673199963883,0.03909483503303324
27,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.40871022327707457,0.34923270632112,0.3316761549227291,0.05027178463132731
27,diagnostic_specificity,longtutor,1.042361111111111,0.9084271012901016,0.7874246913580247,0.1331999119799877
27,diagnostic_specificity,mathdial_hard,1.065972222222222,1.0002946490743838,0.9832291666666666,0.0170604555602778
27,diagnostic_specificity,mathdial_standard,0.6487341772151898,0.6540976295923696,0.63938613360774,0.022491284663113342
27,diagnostic_specificity,socratic,0.0,0.041017713040226375,0.0,1.0
27,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6509592732492704,0.6025099979081079,0.07442750619301786
27,elicitation,longtutor,1.1965277777777776,0.9158838214947886,0.7886950617283951,0.13886997103935328
27,elicitation,mathdial_hard,1.6701388888888888,1.2763096963479046,1.1990625,0.06052386546066646
27,elicitation,mathdial_standard,1.5840365682137834,1.1619191386483887,1.1160042656770963,0.03951640991532612
27,elicitation,socratic,0.005555555555555557,0.23240939131940824,0.0056285532898165,0.9757817304289524
27,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.8966305119526224,0.7773475951738269,0.13303463933993176
27,epistemic_caution,longtutor,0.28680555555555554,0.2799538226372598,0.2749691358024691,0.017805389431132856
27,epistemic_caution,mathdial_hard,0.14097222222222222,0.14842521247015963,0.14836805555555552,0.00038508898625033705
27,epistemic_caution,mathdial_standard,0.25035161744022505,0.254501554813998,0.26439698140320755,-0.03888159581752504
27,epistemic_caution,socratic,0.0017361111111111108,0.006822342336190496,0.001770852112252869,0.7404334134833683
27,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.16996637658227848,0.17242573306440198,0.17237625621837127,0.0002869458354700649
27,help_directness,longtutor,0.5993055555555556,0.4536199844341738,0.42834814814814814,0.0557114702905972
27,help_directness,mathdial_hard,0.9972222222222221,0.8012835234071897,0.844513888888889,-0.05395139700099749
27,help_directness,mathdial_standard,1.057313642756681,0.8009903420261433,0.772792035856098,0.03520430233742433
27,help_directness,socratic,0.10520833333333332,0.21167147863557395,0.10422387035567279,0.507614955838662
27,help_directness,ALL_EQUAL_TASK_WEIGHT,0.689762438466948,0.5668913321257701,0.5374694858122019,0.051900328416100594
27,personalization,longtutor,1.492361111111111,1.3045407327669998,1.1031913580246915,0.1543450270925889
27,personalization,mathdial_hard,0.15486111111111112,0.1758107452304798,0.15503472222222223,0.11817265765537344
27,personalization,mathdial_standard,0.13255977496483826,0.14100420780807502,0.1333705013038156,0.05413814681792961
27,personalization,socratic,0.03680555555555556,0.06835427513034623,0.03839257260783506,0.4383296065297534
27,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.42242749023397524,0.3574972885396411,0.15370733012278737
28,affective_warmth,longtutor,0.701388888888889,0.5318642091113785,0.44222222222222224,0.16854299528619765
28,affective_warmth,mathdial_hard,0.9069444444444443,0.6842339692961555,0.6569199288054508,0.03991915297453241
28,affective_warmth,mathdial_standard,0.8354430379746836,0.6174439588213342,0.5890459461583153,0.045992858553882576
28,affective_warmth,socratic,0.0,0.12508794915539623,0.0,1.0
28,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270042,0.4896575215960661,0.4220470242964971,0.13807711373285725
28,autonomy_support,longtutor,0.7027777777777778,0.5537493025220853,0.5043055555555556,0.08928904603822552
28,autonomy_support,mathdial_hard,1.06875,0.8626206015363712,0.8674339140563887,-0.005579871975518236
28,autonomy_support,mathdial_standard,0.9926160337552743,0.7298973660548795,0.6908968323056959,0.05343290106660181
28,autonomy_support,socratic,0.08194444444444444,0.17407261573517835,0.07855637899920707,0.5487148931069253
28,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.5800849714621286,0.5352981702292118,0.07720731174956963
28,cognitive_load,longtutor,0.46736111111111106,0.35507935487794895,0.3576736111111111,-0.007306130862082538
28,cognitive_load,mathdial_hard,0.4444444444444445,0.4034258896021064,0.39998852157943077,0.008520444798587046
28,cognitive_load,mathdial_standard,0.4261603375527427,0.360644499466486,0.3614876612542307,-0.002337930535449839
28,cognitive_load,socratic,0.29687500000000006,0.26979921487708725,0.2605790285599766,0.03417425184617784
28,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.40871022327707457,0.34723723970590714,0.3449322056261873,0.006638211044622033
28,diagnostic_specificity,longtutor,1.042361111111111,0.9194596264684065,0.8326736111111112,0.09438806540167033
28,diagnostic_specificity,mathdial_hard,1.065972222222222,1.0034527193384735,0.9849421190014624,0.018446908339850965
28,diagnostic_specificity,mathdial_standard,0.6487341772151899,0.6514009928961032,0.6462116327535322,0.007966460289689281
28,diagnostic_specificity,socratic,0.0,0.041212736111928244,0.0,1.0
28,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6538815187037278,0.6159568407165265,0.05799931165264349
28,elicitation,longtutor,1.1965277777777779,0.9207818208196963,0.8079513888888888,0.12253764070880957
28,elicitation,mathdial_hard,1.6701388888888888,1.2891367280848303,1.2641284832046615,0.019399218357017523
28,elicitation,mathdial_standard,1.5840365682137834,1.1704534769601056,1.111442595930801,0.050417109428874785
28,elicitation,socratic,0.005555555555555557,0.23152374083140675,0.0058318915801614775,0.9748108269190061
28,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.9029739416740096,0.7973385899011282,0.1169860467701268
28,epistemic_caution,longtutor,0.2868055555555556,0.2872932264281502,0.32197916666666665,-0.12073358174767534
28,epistemic_caution,mathdial_hard,0.14097222222222222,0.1457468817522986,0.14577137111859334,-0.00016802669120807856
28,epistemic_caution,mathdial_standard,0.25035161744022505,0.2522685574532159,0.2502070926198884,0.008171707382557347
28,epistemic_caution,socratic,0.0017361111111111108,0.006554956425103284,0.001805195117262591,0.7246060842831389
28,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.1699663765822785,0.172965905514692,0.17994070638060275,-0.040324715123225996
28,help_directness,longtutor,0.5993055555555555,0.45457023000707525,0.43031250000000004,0.05336409735124459
28,help_directness,mathdial_hard,0.9972222222222221,0.8115346186156174,0.8237107324649411,-0.01500381323238531
28,help_directness,mathdial_standard,1.0573136427566807,0.8064730187106137,0.7677031064409828,0.04807341519201236
28,help_directness,socratic,0.10520833333333335,0.21695725585134965,0.10891639280624217,0.497982252868891
28,help_directness,ALL_EQUAL_TASK_WEIGHT,0.6897624384669481,0.572383780796164,0.5326606829280415,0.06939941207430655
28,personalization,longtutor,1.492361111111111,1.305405532179186,1.1392013888888888,0.12731993177081413
28,personalization,mathdial_hard,0.15486111111111112,0.1710540245791908,0.1587361762972032,0.07201144967089013
28,personalization,mathdial_standard,0.13255977496483826,0.138566747940866,0.12860887609240848,0.07186335824744239
28,personalization,socratic,0.03680555555555556,0.07018108307817698,0.0365848001604734,0.478708527200693
28,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.4213018469443549,0.36578281035974347,0.13177971325614513
29,affective_warmth,longtutor,0.7013888888888887,0.5289541049729511,0.4388931401557664,0.17026234217766423
29,affective_warmth,mathdial_hard,0.9069444444444443,0.6881986119913932,0.6800694444444445,0.011812240544086361
29,affective_warmth,mathdial_standard,0.8354430379746836,0.6197283506452529,0.5933588762500627,0.042550053370536745
29,affective_warmth,socratic,0.0,0.12383326234120728,0.0,1.0
29,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270041,0.49017858248770113,0.4280803652125684,0.1266848848433536
29,autonomy_support,longtutor,0.7027777777777777,0.5876735264134612,0.5062312235712911,0.13858426350972086
29,autonomy_support,mathdial_hard,1.06875,0.9091061689530593,0.9469791666666667,-0.04165959819326992
29,autonomy_support,mathdial_standard,0.9926160337552745,0.7433823018673008,0.6922182997904444,0.06882596202295599
29,autonomy_support,socratic,0.08194444444444443,0.17826247060342265,0.07776332347039419,0.5637706399604835
29,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.604606116959311,0.5557980033746991,0.08072712500839052
29,cognitive_load,longtutor,0.46736111111111106,0.35751821244876275,0.3225163036084754,0.09790244978164186
29,cognitive_load,mathdial_hard,0.4444444444444445,0.4055896908428968,0.39013888888888887,0.03809466143455986
29,cognitive_load,mathdial_standard,0.4261603375527427,0.364006261116665,0.35669435663105903,0.020087304166623965
29,cognitive_load,socratic,0.296875,0.27654668964645024,0.26704594166978424,0.03435495101681452
29,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.40871022327707457,0.3509152135136937,0.33409887269955185,0.047921378630925715
29,diagnostic_specificity,longtutor,1.042361111111111,0.9385791521588425,0.9346899480211771,0.004143714601714477
29,diagnostic_specificity,mathdial_hard,1.0659722222222223,1.015322435478864,1.1257291666666667,-0.10874056095857942
29,diagnostic_specificity,mathdial_standard,0.6487341772151899,0.6521887083022135,0.6638978122652063,-0.017953552114500893
29,diagnostic_specificity,socratic,0.0,0.043196946706385034,0.0,1.0
29,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6623218106615761,0.6810792317382625,-0.028320705697355786
29,elicitation,longtutor,1.1965277777777779,0.9696656370501445,0.871084831196363,0.10166474100668121
29,elicitation,mathdial_hard,1.6701388888888888,1.3564429529303648,1.4103124999999999,-0.039713831645672215
29,elicitation,mathdial_standard,1.5840365682137834,1.1832329149032559,1.1033878189758688,0.06748045538769976
29,elicitation,socratic,0.005555555555555556,0.23746175879733206,0.0057913237311385465,0.9756115521064539
29,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.9367008159202743,0.8476441184758426,0.09507485840816388
29,epistemic_caution,longtutor,0.2868055555555556,0.275892795283776,0.2794256751011801,-0.012805263050708726
29,epistemic_caution,mathdial_hard,0.14097222222222222,0.14599943527608672,0.14961805555555555,-0.024785166275650194
29,epistemic_caution,mathdial_standard,0.25035161744022505,0.24748708135360817,0.26317364932220655,-0.06338338099428098
29,epistemic_caution,socratic,0.0017361111111111108,0.005558737653206725,0.0017683941689623506,0.6818712665919394
29,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.1699663765822785,0.1687345123916694,0.17349644353697613,-0.02822144135073712
29,help_directness,longtutor,0.5993055555555555,0.47696286784205205,0.4713182257479396,0.011834552487598904
29,help_directness,mathdial_hard,0.9972222222222221,0.8330415874673015,0.8822222222222222,-0.059037430417423487
29,help_directness,mathdial_standard,1.0573136427566807,0.8119919092216762,0.7663075920086178,0.05626203499595028
29,help_directness,socratic,0.10520833333333332,0.2137039992791622,0.10457506284789533,0.5106546288294371
29,help_directness,ALL_EQUAL_TASK_WEIGHT,0.689762438466948,0.583925090952548,0.5561057757066687,0.0476419247552764
29,personalization,longtutor,1.492361111111111,1.3159378129867463,1.1947816053350564,0.09206833822694482
29,personalization,mathdial_hard,0.15486111111111112,0.17594056857300158,0.1637847222222222,0.06909063923898628
29,personalization,mathdial_standard,0.13255977496483826,0.13762539912076283,0.12902225028982514,0.06251134518700752
29,personalization,socratic,0.03680555555555556,0.06970439107381868,0.03708883163849493,0.46791255088625705
29,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.4248020429385823,0.38116935237139965,0.10271299607071582
30,affective_warmth,longtutor,0.7013888888888887,0.5345927982021194,0.4516624773434561,0.155128017320033
30,affective_warmth,mathdial_hard,0.9069444444444444,0.6808336806677892,0.6520526222646662,0.04227325883010569
30,affective_warmth,mathdial_standard,0.8354430379746836,0.6266505393507501,0.624267507638107,0.0038028080453135216
30,affective_warmth,socratic,0.0,0.12356028529683716,0.0,1.0
30,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270042,0.4914093258793739,0.43199565181155736,0.12090465308426157
30,autonomy_support,longtutor,0.7027777777777778,0.5569309299194971,0.47259238670332193,0.15143447541756405
30,autonomy_support,mathdial_hard,1.06875,0.8605412967167716,0.8210546383570666,0.04588583779809141
30,autonomy_support,mathdial_standard,0.9926160337552743,0.7274658537444398,0.6841120667587279,0.05959563155103387
30,autonomy_support,socratic,0.08194444444444444,0.17079253874363834,0.08184739101080248,0.5207788840608758
30,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.5789326547810867,0.5149016207074797,0.11060186974220554
30,cognitive_load,longtutor,0.46736111111111117,0.3557915978569464,0.3340167025053583,0.06120126355637878
30,cognitive_load,mathdial_hard,0.4444444444444445,0.39823875214769167,0.3773316973477556,0.05249879547679581
30,cognitive_load,mathdial_standard,0.4261603375527426,0.36082233105895334,0.38938187528900753,-0.07915126579398968
30,cognitive_load,socratic,0.296875,0.2706649845201744,0.2836588541666667,-0.04800720591740881
30,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.40871022327707457,0.3463794163959415,0.34609728232719705,0.0008145231944786113
30,diagnostic_specificity,longtutor,1.042361111111111,0.9175312207534135,0.8143077514169719,0.11250131548840558
30,diagnostic_specificity,mathdial_hard,1.0659722222222223,1.0180594026791563,1.0345777380228196,-0.01622531583146647
30,diagnostic_specificity,mathdial_standard,0.6487341772151897,0.6591643327231715,0.6507699944889394,0.012734818644621004
30,diagnostic_specificity,socratic,0.0,0.0420540783294476,0.0,1.0
30,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6592022586212972,0.6249138709821827,0.05201497293232549
30,elicitation,longtutor,1.1965277777777783,0.9185742681491306,0.7896780467598961,0.14032204673983772
30,elicitation,mathdial_hard,1.6701388888888888,1.2862014030779032,1.2131206624760436,0.056819049043933645
30,elicitation,mathdial_standard,1.5840365682137834,1.1627279206004688,1.0975057696910655,0.05609407820508905
30,elicitation,socratic,0.005555555555555557,0.23127397752639028,0.005652006172839506,0.9755614261782022
30,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.8996943923384733,0.7764891212749612,0.13694124595272694
30,epistemic_caution,longtutor,0.28680555555555554,0.27372838895136453,0.26867202816286057,0.01847218261823169
30,epistemic_caution,mathdial_hard,0.14097222222222222,0.14430521871182017,0.14860371610744447,-0.0297875394528071
30,epistemic_caution,mathdial_standard,0.25035161744022505,0.24703894897413678,0.24744109813673051,-0.001627877564504443
30,epistemic_caution,socratic,0.0017361111111111112,0.004934703439318072,0.001760223765432099,0.6432969504494996
30,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.16996637658227848,0.1675018150191599,0.1666192665431169,0.005268889032289281
30,help_directness,longtutor,0.5993055555555555,0.45000939572913856,0.43357268833459306,0.036525253807008884
30,help_directness,mathdial_hard,0.9972222222222221,0.805753284581294,0.8207580114962327,-0.018621986657784362
30,help_directness,mathdial_standard,1.057313642756681,0.8091969769937162,0.7666517275162991,0.05257712360157207
30,help_directness,socratic,0.10520833333333335,0.2113106712526834,0.10307677469135804,0.5122027009790728
30,help_directness,ALL_EQUAL_TASK_WEIGHT,0.6897624384669481,0.569067582139208,0.5310148005096207,0.06686865114779761
30,personalization,longtutor,1.492361111111111,1.3208763742213243,1.2677985778285872,0.04018377300754372
30,personalization,mathdial_hard,0.15486111111111112,0.1724144347866782,0.16085842728803595,0.06702459404248873
30,personalization,mathdial_standard,0.13255977496483826,0.14268671904694968,0.12594458343994047,0.11733492590505479
30,personalization,socratic,0.03680555555555556,0.07519094249775007,0.03679530767746913,0.5106417547755815
30,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.4277921176381756,0.3978492240585082,0.06999402827939183
31,affective_warmth,longtutor,0.7013888888888887,0.5492224074508502,0.4894735756714191,0.10878804464069136
31,affective_warmth,mathdial_hard,0.9069444444444443,0.7020798990226575,0.6918567836712505,0.014561185081125916
31,affective_warmth,mathdial_standard,0.8354430379746836,0.6226244178910808,0.5929473030189165,0.04766455349227228
31,affective_warmth,socratic,0.0,0.12755594832484615,0.0,1.0
31,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270041,0.5003706681723588,0.44356941559039653,0.11351834988536202
31,autonomy_support,longtutor,0.7027777777777778,0.5618192988476626,0.4907584257617944,0.12648350320400148
31,autonomy_support,mathdial_hard,1.06875,0.859427391364606,0.7939034554108533,0.07624138654658574
31,autonomy_support,mathdial_standard,0.9926160337552743,0.7244664306820662,0.6800236547089457,0.06134552836530849
31,autonomy_support,socratic,0.08194444444444444,0.17580772048889726,0.0781305114638448,0.5555911239473754
31,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.580380210345808,0.5107040118363595,0.12005267799867492
31,cognitive_load,longtutor,0.46736111111111106,0.3613003391949001,0.3382431615294103,0.06381720459180595
31,cognitive_load,mathdial_hard,0.4444444444444445,0.4068553569000527,0.38794174699421263,0.04648730706152737
31,cognitive_load,mathdial_standard,0.4261603375527425,0.3631390283539011,0.359362570184122,0.010399483048951552
31,cognitive_load,socratic,0.296875,0.27588813345907137,0.26194251445063504,0.050548092930228106
31,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.4087102232770745,0.3517957144769813,0.33687249828959503,0.04242011932855072
31,diagnostic_specificity,longtutor,1.0423611111111113,0.9126702588001017,0.8103288033030773,0.11213409718376699
31,diagnostic_specificity,mathdial_hard,1.065972222222222,1.002997647734194,1.0073496706588785,-0.0043390160829548385
31,diagnostic_specificity,mathdial_standard,0.6487341772151899,0.6526226944959215,0.6334942629543361,0.029310092497411455
31,diagnostic_specificity,socratic,0.0,0.04008117295965892,0.0,1.0
31,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6520929434974689,0.612793184229073,0.060267113239431125
31,elicitation,longtutor,1.1965277777777779,0.9230443269171132,0.8222212683212577,0.10922883728953259
31,elicitation,mathdial_hard,1.6701388888888886,1.281461482812175,1.1879465074142632,0.07297525259416515
31,elicitation,mathdial_standard,1.5840365682137834,1.160179241573889,1.1046855719307633,0.04783197945159179
31,elicitation,socratic,0.005555555555555556,0.23297067989332781,0.005626569905688756,0.9758485921564678
31,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.8994139327991263,0.7801199793929933,0.13263520727866684
31,epistemic_caution,longtutor,0.28680555555555554,0.27365549411153134,0.2668764976245141,0.024772009453076782
31,epistemic_caution,mathdial_hard,0.14097222222222222,0.14320549529245655,0.148054541695102,-0.03386075647964937
31,epistemic_caution,mathdial_standard,0.250351617440225,0.24617444715128003,0.25204375783859584,-0.023842079286600315
31,epistemic_caution,socratic,0.0017361111111111112,0.005128430266746273,0.0017866074176669743,0.6516268478384741
31,epistemic_caution,ALL_EQUAL_TASK_WEIGHT,0.16996637658227848,0.16704096670550353,0.1671903511439697,-0.0008942982156558976
31,help_directness,longtutor,0.5993055555555555,0.4591329801570444,0.4490946389675631,0.02186369009267808
31,help_directness,mathdial_hard,0.9972222222222221,0.7994055824352966,0.7627432265763713,0.04586202131243278
31,help_directness,mathdial_standard,1.0573136427566807,0.8050152520365356,0.7779466413269637,0.03362496628615852
31,help_directness,socratic,0.10520833333333332,0.21629112335803793,0.10385775969616329,0.5198242161596149
31,help_directness,ALL_EQUAL_TASK_WEIGHT,0.689762438466948,0.5699612344967286,0.5234105666417653,0.08167339292130493
31,personalization,longtutor,1.492361111111111,1.297988203285982,1.0973444578172278,0.1545805616420899
31,personalization,mathdial_hard,0.15486111111111112,0.17262880470634953,0.15620142827137154,0.09516011225891186
31,personalization,mathdial_standard,0.13255977496483826,0.13758954790986813,0.12529579987659878,0.08935088616849529
31,personalization,socratic,0.03680555555555555,0.06879538539112526,0.03675467211610201,0.4657392802273125
31,personalization,ALL_EQUAL_TASK_WEIGHT,0.45414688818565396,0.4192504853233312,0.353899089520325,0.155876732623473
32,affective_warmth,longtutor,0.7013888888888887,0.5408785948028759,0.5139228205089071,0.049837014355860854
32,affective_warmth,mathdial_hard,0.9069444444444444,0.6864959056669275,0.6784505208333332,0.011719494271095865
32,affective_warmth,mathdial_standard,0.8354430379746836,0.6136003570472551,0.6236191350569292,-0.016327855573432304
32,affective_warmth,socratic,0.0,0.12951584138034444,0.0,1.0
32,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.6109440928270042,0.49262267472435084,0.4539981190997924,0.07840596384681442
32,autonomy_support,longtutor,0.7027777777777778,0.5555441699336349,0.47889625845519646,0.1379690682157546
32,autonomy_support,mathdial_hard,1.06875,0.8654813931078644,0.8282407407407408,0.04302883073360575
32,autonomy_support,mathdial_standard,0.9926160337552743,0.7264788220947246,0.6975341843064884,0.03984236967125543
32,autonomy_support,socratic,0.08194444444444444,0.1721768981957397,0.07820909398949896,0.5457631377434458
32,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.7115220639943741,0.5799203208329909,0.5207200693729812,0.1020834230726303
32,cognitive_load,longtutor,0.46736111111111106,0.35432908714750233,0.341043951032357,0.037493777951158935
32,cognitive_load,mathdial_hard,0.4444444444444445,0.39730232588734,0.3760874807098765,0.05339723378181083
32,cognitive_load,mathdial_standard,0.4261603375527426,0.36075996676053146,0.3552280108196917,0.015334173551778352
32,cognitive_load,socratic,0.29687500000000006,0.2706037946459731,0.25935714935661347,0.04156129925699481
32,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.4087102232770745,0.3457487936103367,0.3329291479796347,0.037077918614952354
32,diagnostic_specificity,longtutor,1.042361111111111,0.9141502207646734,0.8074291624059089,0.11674345849798506
32,diagnostic_specificity,mathdial_hard,1.0659722222222223,1.012169515692433,0.995871913580247,0.016101652795813326
32,diagnostic_specificity,mathdial_standard,0.6487341772151899,0.6636162496316423,0.6501167631129494,0.020342308564906597
32,diagnostic_specificity,socratic,0.0,0.04317261680713701,0.0,1.0
32,diagnostic_specificity,ALL_EQUAL_TASK_WEIGHT,0.6892668776371308,0.6582771507239715,0.6133544597747763,0.06824282279855731
32,elicitation,longtutor,1.1965277777777779,0.9202312364510483,0.8345117916694831,0.0931498968804294
32,elicitation,mathdial_hard,1.6701388888888888,1.2737563734830615,1.182221739969136,0.07186196310337267
32,elicitation,mathdial_standard,1.5840365682137834,1.16730893703745,1.109100936484852,0.04986512028283263
32,elicitation,socratic,0.005555555555555556,0.23032150872423873,0.005626569905688755,0.9755708012818491
32,elicitation,ALL_EQUAL_TASK_WEIGHT,1.1140646976090014,0.8979045139239497,0.7828652595072899,0.12811969717573257
32,epistemic_caution,longtutor,0.28680555555555554,0.2737677808733601,0.26915007969161203,0.016867219243319798
32,epistemic_caution,mathdial_hard,0.14097222222222222,0.14520571496721982,0.14830246913580247,-0.021326668645801794
32,epistemic_caution,mathdial_standard,0.25035161744022505,0.24802874056467097,0.2505469257862961,-0.010152796066666081
32,epistemic_caution,socratic,0.0017361111111111112,0.005504442956176065,0.0017866074176669743,0.675424483114613
